,hmid,Root_Object_Phrase,Pronoun,wid,reflection_period,predicted_category,age,country,gender,marital,parenthood
19008,60302,brightened - day,I,9967,3m,affection,30,USA,f,divorced,n
19009,60305,bought - car,I,577,3m,achievement,33,USA,f,married,n
19010,60307,received - certificate,I,1376,3m,achievement,49,USA,f,married,y
19011,60308,paid - card,I,11943,3m,achievement,36,USA,m,single,n
19012,60314,texted - message,I,2503,3m,affection,39,VEN,m,widowed,y
19013,60314,replied - same,I,2503,3m,affection,39,VEN,m,widowed,y
19014,60318,completed - project,I,740,3m,achievement,23,IND,m,single,n
19015,60321,celebrating - moment,I,739,3m,bonding,24.0,IND,f,single,n
19016,60322,gathered - ourselves,I,3682,3m,bonding,21,USA,m,single,n
19017,60331,took - vacation,I,581,3m,leisure,26,USA,f,single,n
19018,60335,enjoyed - trip,,2297,3m,bonding,29,USA,m,married,n
19019,60337,had - travel,I,3261,3m,affection,31,IND,m,married,y
19020,60338,received - lot,I,4753,3m,enjoy_the_moment,22,USA,f,single,n
19021,60340,completed - project,I,10093,3m,achievement,46,USA,m,single,n
19022,60341,landing - job,,5054,3m,affection,54,IND,m,married,y
19023,60343,Giving - gift,,4971,3m,affection,23,USA,m,single,n
19024,60345,received - increase,I,6414,3m,achievement,25,ZAF,m,married,y
19025,60346,using - bikes,I,11848,3m,achievement,29,IND,m,married,n
19026,60346,dreaming - bike,I,11848,3m,achievement,29,IND,m,married,n
19027,60346,saving - money,I,11848,3m,achievement,29,IND,m,married,n
19028,60347,was - hike,I,6298,3m,achievement,27,IND,m,single,n
19029,60350,bought - tickets,I,3959,3m,achievement,23,CZE,f,single,n
19030,60351,asked - me,,1378,3m,affection,52,IND,m,single,n
19031,60352,imported - phone,I,1245,3m,achievement,42,IND,m,single,n
19032,60353,received - phone,I,5388,3m,affection,24,JAM,f,single,n
19033,60361,received - award,I,1000,3m,achievement,31.0,USA,f,married,n
19034,60367,was - event,I,8803,3m,affection,22,USA,f,single,n
19035,60367,told - me,I,8803,3m,affection,22,USA,f,single,n
19036,60369,get - plot,I,3656,3m,enjoy_the_moment,32,GMB,m,married,y
19037,60369,given - plot,I,3656,3m,enjoy_the_moment,32,GMB,m,married,y
19038,60373,given - recognition,I,4275,3m,affection,30,PHL,f,married,y
19039,60377,made - playoffs,,2997,3m,achievement,27,USA,m,married,n
19040,60380,impressed - boss,I,4062,3m,achievement,36.0,USA,f,divorced,y
19041,60381,Having - chance,,6921,3m,achievement,40,ESP,f,married,y
19042,60382,got - raise,I,8000,3m,affection,28,USA,f,married,n
19043,60383,brought - house,I,7363,3m,achievement,25,IND,m,single,n
19044,60385,had - eye,I,8062,3m,achievement,51,,f,married,n
19045,60385,wanted - it,I,8062,3m,achievement,51,,f,married,n
19046,60386,asked - me,,10691,3m,affection,36,USA,f,single,n
19047,60387,Finding - person,I,5083,3m,affection,36.0,USA,m,married,y
19048,60389,attained - ceremony,I,76,3m,affection,29,IND,m,married,y
19049,60391,added - me,I,10996,3m,affection,56,USA,f,divorced,y
19050,60391,love - tv,I,10996,3m,affection,56,USA,f,divorced,y
19051,60392,have - baby,I,10228,3m,affection,41,USA,m,married,y
19052,60393,ran - miles,I,3089,3m,achievement,39,USA,f,married,y
19053,60393,tore - it,I,3089,3m,achievement,39,USA,f,married,y
19054,60393,had - idea,I,3089,3m,achievement,39,USA,f,married,y
19055,60398,got - bonus,,3787,3m,affection,66,USA,m,widowed,y
19056,60400,telling - me,I,13579,3m,affection,42,USA,m,married,y
19057,60401,took - trip,I,7025,3m,affection,32,USA,f,married,y
19058,60404,drank - beers,,5604,3m,bonding,22,USA,m,single,n
19059,60405,booked - me,,1999,3m,affection,22.0,USA,f,single,n
19060,60406,held - me,I,5030,3m,affection,23.0,USA,f,married,n
19061,60407,had - dream,I,10948,3m,achievement,25,USA,f,single,n
19062,60410,got - job,I,9740,3m,achievement,30,BRA,m,married,n
19063,60413,learned - words,,9428,3m,affection,30,BHS,f,married,y
19064,60414,loved - playing,,11818,3m,leisure,18,GBR,m,single,n
19065,60415,had - presentation,I,8833,3m,achievement,21,USA,f,single,n
19066,60417,ate - pizza,I,6599,3m,enjoy_the_moment,27,MEX,m,single,n
19067,60420,taught - nephew,I,11516,3m,affection,53,,f,single,n
19068,60421,felt - time,I,11400,3m,bonding,28,IND,m,single,n
19069,60423,bought - headphones,,4758,3m,affection,31,USA,f,married,n
19070,60424,see - them,I,13219,3m,affection,25,USA,f,married,n
19071,60424,pushed - me,I,13219,3m,affection,25,USA,f,married,n
19072,60424,try - best,I,13219,3m,affection,25,USA,f,married,n
19073,60427,made - payment,I,13690,3m,achievement,21,USA,f,single,n
19074,60434,had - party,,8068,3m,affection,37,USA,m,divorced,y
19075,60437,got - job,,10656,3m,affection,42,USA,f,separated,y
19076,60438,replayed - videogame,I,13593,3m,enjoy_the_moment,22,DEU,f,single,n
19077,60439,bought - phone,I,1590,3m,achievement,22,USA,m,single,n
19078,60442,brought - puppy,,12697,3m,affection,52,USA,f,separated,y
19079,60444,took - me,,3220,3m,affection,37,USA,f,married,y
19080,60444,walked - trail,,3220,3m,affection,37,USA,f,married,y
19081,60446,PASSING - EXAMS,,1442,3m,affection,41,IND,m,married,y
19082,60447,won - drawing,I,5629,3m,achievement,49,USA,f,married,y
19083,60448,sent - video,,13796,3m,bonding,35,USA,m,single,n
19084,60451,remember - me,,10431,3m,affection,35,USA,f,divorced,y
19085,60452,promoted - position,I,12343,3m,achievement,35,,m,married,y
19086,60455,took - day,I,433,3m,enjoy_the_moment,26,USA,m,single,n
19087,60460,gave - birth,I,7105,3m,affection,18,USA,f,single,y
19088,60461,received - rebate,I,10976,3m,achievement,70,USA,m,single,n
19089,60462,had - review,I,1430,3m,achievement,33,USA,m,single,n
19090,60464,met - girl,I,6045,3m,affection,26,USA,m,single,n
19091,60465,surprised - me,I,10060,3m,affection,31,USA,f,single,n
19092,60467,found - jobs,I,1427,3m,affection,28,USA,f,married,y
19093,60468,Playing - games,,12290,3m,affection,34,USA,f,divorced,y
19094,60469,spend - time,,7809,3m,leisure,45,IND,m,married,y
19095,60470,has - bunny,I,6357,3m,affection,28,USA,m,single,n
19096,60470,followed - us,I,6357,3m,affection,28,USA,m,single,n
19097,60472,surprised - me,I,3050,3m,affection,29,USA,m,married,y
19098,60473,finished - marathon,I,13441,3m,affection,44,USA,f,married,y
19099,60474,took - son,I,7207,3m,affection,26,USA,f,divorced,y
19100,60475,Got - raise,,7008,3m,achievement,30,USA,f,single,n
19101,60476,answered - door,I,4093,3m,achievement,50,USA,f,single,n
19102,60478,saw - friend,I,9477,3m,bonding,22,USA,f,single,n
19103,60480,got - puppy,I,370,3m,affection,21,USA,m,single,y
19104,60481,got - phone,,648,3m,affection,24,IND,m,married,n
19105,60485,received - promotion,I,3088,3m,achievement,34.0,USA,f,married,y
19106,60486,attended - wedding,I,11213,3m,bonding,26,USA,m,single,n
19107,60487,announced - hike,,11521,3m,achievement,37,IND,m,married,y
19108,60489,received - book,I,1654,3m,enjoy_the_moment,27.0,USA,f,single,n
19109,60491,brought - computer,I,1513,3m,achievement,25,IND,m,single,n
19110,60493,IELTS - GT,I,3981,3m,achievement,22.0,NZL,m,single,n
19111,60493,IELTS - Academic,I,3981,3m,achievement,22.0,NZL,m,single,n
19112,60493,IELTS - GT,I,3981,3m,achievement,22.0,NZL,m,single,n
19113,60493,IELTS - Writing,I,3981,3m,achievement,22.0,NZL,m,single,n
19114,60493,IELTS - Writing,I,3981,3m,achievement,22.0,NZL,m,single,n
19115,60493,Describe - event,I,3981,3m,achievement,22.0,NZL,m,single,n
19116,60493,celebrate - events,I,3981,3m,achievement,22.0,NZL,m,single,n
19117,60493,do - play,I,3981,3m,achievement,22.0,NZL,m,single,n
19118,60493,became - man,I,3981,3m,achievement,22.0,NZL,m,single,n
19119,60493,spent - month,I,3981,3m,achievement,22.0,NZL,m,single,n
19120,60493,keep - tensions,I,3981,3m,achievement,22.0,NZL,m,single,n
19121,60493,game - nightmares,I,3981,3m,achievement,22.0,NZL,m,single,n
19122,60497,picked - me,I,7579,3m,affection,32,USA,f,married,n
19123,60497,were - ton,I,7579,3m,affection,32,USA,f,married,n
19124,60500,was - music,I,10914,3m,affection,41,USA,f,married,n
19125,60502,won - tournament,I,1769,3m,achievement,27,CAN,m,single,n
19126,60504,found - pair,I,11416,3m,achievement,25,USA,f,single,n
19127,60505,gave - birth,I,12834,3m,achievement,25,USA,f,married,y
19128,60505,received - call,I,12834,3m,achievement,25,USA,f,married,y
19129,60505,turned - co,I,12834,3m,achievement,25,USA,f,married,y
19130,60507,left - note,,11079,3m,affection,29,USA,f,married,y
19131,60509,called - sister,I,2956,3m,affection,43.0,USA,f,single,y
19132,60510,given - birth,,4189,3m,affection,33,IND,m,married,y
19133,60510,like - babies,,4189,3m,affection,33,IND,m,married,y
19134,60511,got - car,I,12648,3m,achievement,47,USA,f,divorced,n
19135,60512,offered - job,I,4869,3m,achievement,34,USA,f,single,n
19136,60513,adopted - puppy,,7241,3m,affection,27,IND,f,single,y
19137,60517,met - husband,I,9468,3m,affection,27,ARE,f,married,y
19138,60518,got - invitation,I,553,3m,achievement,32,IND,m,married,y
19139,60520,had - dinner,I,589,3m,affection,30.0,USA,m,single,n
19140,60521,learned - lessons,I,653,3m,bonding,20,IND,m,single,n
19141,60521,ate - lunch,I,653,3m,bonding,20,IND,m,single,n
19142,60521,teased - other,I,653,3m,bonding,20,IND,m,single,n
19143,60521,teased - me,I,653,3m,bonding,20,IND,m,single,n
19144,60521,teasing - me,I,653,3m,bonding,20,IND,m,single,n
19145,60521,bought - snacks,I,653,3m,bonding,20,IND,m,single,n
19146,60521,teased - me,I,653,3m,bonding,20,IND,m,single,n
19147,60521,picked - Longyi,I,653,3m,bonding,20,IND,m,single,n
19148,60522,did - best,I,9642,3m,achievement,25,IND,m,single,n
19149,60522,call - members,I,9642,3m,achievement,25,IND,m,single,n
19150,60523,Save - money,,1588,3m,bonding,34,USA,m,married,y
19151,60523,Save - something,,1588,3m,bonding,34,USA,m,married,y
19152,60523,invite - friends,,1588,3m,bonding,34,USA,m,married,y
19153,60528,won - student,,1985,3m,achievement,52.0,USA,m,married,y
19154,60529,had - eagle,I,2056,3m,achievement,66,USA,m,married,y
19155,60529,got - one,I,2056,3m,achievement,66,USA,m,married,y
19156,60533,gave - birth,,5714,3m,affection,37,USA,f,married,y
19157,60534,told - me,I,12318,3m,affection,25,USA,f,single,y
19158,60535,spent - weekend,I,591,3m,affection,24,USA,f,single,n
19159,60538,got - pillows,I,4460,3m,achievement,42,USA,m,single,n
19160,60539,quit - job,I,5126,3m,achievement,28.0,USA,f,single,n
19161,60540,sold - dollar,I,13212,3m,achievement,37,USA,f,single,y
19162,60541,Spend - day,,4542,3m,affection,31,USA,f,married,y
19163,60543,opened - account,I,10358,3m,achievement,22,IND,m,single,n
19164,60543,exceed - Rs,I,10358,3m,achievement,22,IND,m,single,n
19165,60543,exceed - .,I,10358,3m,achievement,22,IND,m,single,n
19166,60548,felt - kick,,3126,3m,affection,25,USA,f,married,y
19167,60549,quit - job,I,1518,3m,achievement,25.0,USA,m,single,n
19168,60550,enjoy - lot,,10470,3m,affection,36,IND,m,married,y
19169,60550,keep - cake,,10470,3m,affection,36,IND,m,married,y
19170,60551,received - approval,I,6961,3m,achievement,29,USA,f,married,y
19171,60552,got - job,I,10513,3m,achievement,46,USA,f,married,y
19172,60554,brought - me,,7420,3m,affection,40,USA,f,divorced,y
19173,60554,brought - basket,,7420,3m,affection,40,USA,f,divorced,y
19174,60555,renegotiated - loan,I,5787,3m,achievement,50,USA,f,single,n
19175,60556,had - student,I,2677,3m,achievement,37,USA,m,married,y
19176,60557,met - family,,1609,3m,affection,23,USA,f,single,n
19177,60560,was - arrangement,I,2418,3m,bonding,36,IDN,m,married,y
19178,60560,called - me,I,2418,3m,bonding,36,IDN,m,married,y
19179,60560,struck - mind,I,2418,3m,bonding,36,IDN,m,married,y
19180,60563,had - gathering,,9377,3m,bonding,,USA,f,married,n
19181,60563,were - 30,,9377,3m,bonding,,USA,f,married,n
19182,60569,Celebrating - holiday,,1966,3m,enjoy_the_moment,33,USA,m,single,n
19183,60572,TOOK - KIDS,,6231,3m,affection,51,USA,f,married,y
19184,60573,left - job,I,6062,3m,achievement,21,USA,f,single,n
19185,60575,took - vacation,,1779,3m,affection,34.0,USA,f,married,y
19186,60577,straining - relationship,I,8051,3m,affection,25,USA,f,single,n
19187,60578,went - trip,,1587,3m,bonding,25,USA,m,married,n
19188,60580,gets - intervention,,9343,3m,enjoy_the_moment,57,USA,f,divorced,
19189,60580,use - one,,9343,3m,enjoy_the_moment,57,USA,f,divorced,
19190,60580,Unplug - yourself,,9343,3m,enjoy_the_moment,57,USA,f,divorced,
19191,60580,love - coffee,,9343,3m,enjoy_the_moment,57,USA,f,divorced,
19192,60580,do - it,,9343,3m,enjoy_the_moment,57,USA,f,divorced,
19193,60581,had - sex,I,12098,3m,affection,23,USA,m,single,n
19194,60582,played - Go,I,13388,3m,affection,26,USA,f,single,n
19195,60582,got - Pokemon,I,13388,3m,affection,26,USA,f,single,n
19196,60586,watched - episode,I,3502,3m,affection,55,USA,f,divorced,y
19197,60595,called - me,I,3194,3m,bonding,54.0,USA,f,married,y
19198,60597,made - recipe,I,5840,3m,bonding,33,USA,f,married,y
19199,60599,booked - first,I,13039,3m,achievement,36,USA,f,single,n
19200,60601,had - appointment,,9133,3m,affection,29,USA,f,single,n
19201,60605,watching - TV,I,5914,3m,affection,22,USA,f,single,n
19202,60605,spent - minutes,I,5914,3m,affection,22,USA,f,single,n
19203,60613,locked - keys,I,7300,3m,achievement,58,USA,f,single,n
19204,60626,cleaning - house,I,4756,3m,enjoy_the_moment,47.0,USA,f,widowed,y
19205,60626,do - it,I,4756,3m,enjoy_the_moment,47.0,USA,f,widowed,y
19206,60629,realized - passion,I,11001,3m,bonding,60,USA,f,single,n
19207,60634,made - decision,I,3670,3m,achievement,32,USA,f,single,n
19208,60638,have - set,I,12521,3m,bonding,50,USA,f,single,y
19209,60640,received - recognition,I,9591,3m,achievement,40,USA,f,married,y
19210,60644,watched - kids,I,11463,3m,affection,26,USA,f,married,y
19211,60644,have - night,I,11463,3m,affection,26,USA,f,married,y
19212,60647,hit - run,,7369,3m,affection,37,USA,f,married,y
19213,60648,filing - bankruptcy,I,3212,3m,achievement,34.0,USA,f,married,y
19214,60649,found - pastry,I,2868,3m,enjoy_the_moment,23.0,USA,f,single,n
19215,60650,watching - City,I,9235,3m,enjoy_the_moment,32,USA,f,separated,n
19216,60650,made - sense,I,9235,3m,enjoy_the_moment,32,USA,f,separated,n
19217,60651,had - day,I,2334,3m,achievement,32,USA,f,married,y
19218,60654,traced - ancestry,I,7654,3m,achievement,26,USA,m,married,n
19219,60656,known - her,I,7090,3m,affection,52,USA,f,married,y
19220,60657,bought - necklace,,6144,3m,affection,26,USA,f,married,y
19221,60658,celebrated - Day,I,9647,3m,affection,19,USA,f,single,n
19222,60658,had - time,I,9647,3m,affection,19,USA,f,single,n
19223,60659,began - search,I,5691,3m,affection,48,USA,f,single,y
19224,60661,finished - filings,I,3090,3m,achievement,55,USA,f,divorced,y
19225,60662,regaining - ability,,13747,3m,affection,27,USA,f,single,n
19226,60664,received - recognition,,9766,3m,achievement,41,USA,m,married,n
19227,60665,help - children,I,4748,3m,enjoy_the_moment,42,IND,m,married,y
19228,60665,pay - fees,I,4748,3m,enjoy_the_moment,42,IND,m,married,y
19229,60666,purchased - one,I,13540,3m,affection,26,USA,f,married,n
19230,60667,took - exam,I,8986,3m,achievement,37,USA,f,single,n
19231,60669,had - surgery,I,2923,3m,achievement,69,USA,m,married,y
19232,60670,GOT - WHEELER,I,1491,3m,achievement,25,IND,f,single,n
19233,60672,spend - day,,5125,3m,bonding,44,IND,m,married,y
19234,60674,held - son,I,2800,3m,affection,30,USA,f,married,y
19235,60674,holding - him,I,2800,3m,affection,30,USA,f,married,y
19236,60674,do - all,I,2800,3m,affection,30,USA,f,married,y
19237,60674,named - him,I,2800,3m,affection,30,USA,f,married,y
19238,60674,named - ',I,2800,3m,affection,30,USA,f,married,y
19239,60675,took - me,,4847,3m,affection,50,USA,f,married,y
19240,60675,brought - spirits,,4847,3m,affection,50,USA,f,married,y
19241,60676,received - raise,I,3465,3m,achievement,48,USA,m,widowed,y
19242,60677,remember - day,I,1553,3m,affection,27.0,USA,f,single,y
19243,60679,had - shower,I,8752,3m,affection,24,USA,f,married,y
19244,60680,make - resolutions,I,5438,3m,achievement,31,USA,f,single,y
19245,60682,installed - system,,616,3m,achievement,32,USA,f,married,y
19246,60684,spent - birthday,I,3490,3m,affection,28,IND,m,married,n
19247,60685,played - bass,I,8127,3m,achievement,36,USA,f,single,n
19248,60689,admitted - patient,I,676,3m,affection,35,USA,m,single,n
19249,60690,told - me,I,8390,3m,affection,45,USA,f,single,y
19250,60691,was - match,,2620,3m,achievement,47,IND,m,married,y
19251,60693,seen - granddaughter,I,13776,3m,affection,45,USA,f,divorced,y
19252,60693,made - day,I,13776,3m,affection,45,USA,f,divorced,y
19253,60695,forget - event,I,7733,3m,enjoy_the_moment,38,IND,f,married,y
19254,60697,checking - balance,I,5090,3m,achievement,45,USA,f,single,y
19255,60697,called - place,I,5090,3m,achievement,45,USA,f,single,y
19256,60698,met - girlfriend,I,8125,3m,affection,26,,m,single,n
19257,60702,have - child,I,2815,3m,affection,24.0,USA,f,married,y
19258,60704,watched - movie,I,8749,3m,leisure,28,IND,m,single,n
19259,60705,GOT - JOB,,53,3m,affection,32,USA,m,married,y
19260,60707,cleaned - shop,I,7906,3m,affection,46,USA,f,married,y
19261,60707,cleaned - it,I,7906,3m,affection,46,USA,f,married,y
19262,60708,received - bonus,I,9281,3m,achievement,30,USA,m,single,n
19263,60711,had - event,I,1833,3m,affection,62,USA,m,married,y
19264,60711,wearing - tshirt,I,1833,3m,affection,62,USA,m,married,y
19265,60711,pulled - her,I,1833,3m,affection,62,USA,m,married,y
19266,60711,laid - her,I,1833,3m,affection,62,USA,m,married,y
19267,60713,brought - card,,10741,3m,affection,38,USA,f,married,y
19268,60714,meet - friends,I,900,3m,bonding,30,IND,f,married,y
19269,60714,celebrated - function,I,900,3m,bonding,30,IND,f,married,y
19270,60717,GOT - MARRIED,I,11202,3m,affection,34,IND,f,married,y
19271,60722,got - job,,4776,3m,affection,44.0,IND,f,married,y
19272,60723,have - gatherings,I,8644,3m,affection,30,USA,f,single,n
19273,60723,feel - need,I,8644,3m,affection,30,USA,f,single,n
19274,60728,surprised - me,I,1217,3m,affection,22,USA,f,single,n
19275,60729,won - certificate,I,3422,3m,achievement,40,USA,f,single,n
19276,60730,wrote - essay,I,3376,3m,achievement,33,USA,f,married,n
19277,60732,finished - service,I,12341,3m,achievement,21,USA,f,married,n
19278,60733,played - baseball,I,7766,3m,bonding,23,USA,m,married,n
19279,60739,song - song,,1543,3m,affection,41,IND,m,married,y
19280,60740,got - call,I,12382,3m,achievement,38,USA,o,married,y
19281,60742,purchased - dog,,11468,3m,affection,29,USA,m,single,n
19282,60743,got - wheeler,I,8162,3m,achievement,28,IND,m,single,n
19283,60745,Getting - call,I,2934,3m,bonding,52,USA,f,widowed,n
19284,60746,brought - plant,,10622,3m,achievement,33,USA,f,single,n
19285,60748,is - nothing,,8257,3m,nature,25,USA,f,single,n
19286,60748,opens - door,,8257,3m,nature,25,USA,f,single,n
19287,60750,received - letter,I,8407,3m,bonding,54,USA,f,married,y
